product_id,price,retail_price,rating,title,title_orig,product_color,countries_shipped_to,additional_information,origin_country_id
5f046ac0980447385a1a28e4,12.0,11,1.0,Mode féminine été col en V robes en dentelle robe dos nu plage mini robes sans manches bretelles spaghetti robe blanche grande taille XS-5XL Robe Femme,Women's Fashion Summer V Neck Dresses Lace Backless Dress Beach Mini Dresses Sleeveless Spaghetti Strap White Dress Plus Size XS-5XL Robe Femme,yellow,25,"Mini,Plus Size,partydressesforwomen,Lace,Summer,plus size dress,Dress,casualdressesforwomen,white dress,sundressesforwomen,beach dress,Fashion,summerdressesforwomen,Spaghetti,white,Necks,robefemme,Lace Dress,Women's Fashion,backless,sexydressesforwoman,sleeveless,Robes,Beach",2
5ea67bbe87683f3ad5bc83f3,12.0,75,2.82,Été Nouvelles Femmes De Mode Col En V Floral Imprimé Lâche Robe Sans Manches Élégante Maxi Robe Halter Robe XS-5XL,Summer New Women's Fashion V-neck Floral Printed Loose Dress Sleeveless Elegant Maxi Dress Halter Dress XS-5XL,whitefloral,38,"Deep V-Neck,Swing dress,Plus Size,Floral print,Fashion,Halter,Summer,long dress,Dress,Women's Fashion,V-neck,Elegant,beach dress,Sleeveless dress,retro,sleeveless,Floral,halter dress,Beach,Casual,printed",5
5eb5268448db4b2032243489,5.0,5,4.83,"Pantalon à lacets à la mode pour femmes d'été, plus la taille Pantalon court à taille haute décontracté",Summer Women s  Fashion  Lace Up Tie Pants  Plus Size Casual High Waist Short Pants,red,40,"Summer,Shorts,high waist shorts,high waist,Casual pants,pants,Short pants,Waist,Slim Fit,summer shorts,Women's Fashion,Plus Size,Lace Up,Women,Fashion,Casual,Lace",2
5e9ea540e0c1023c4fd978db,20.0,17,3.2,2020 Hommes Marque De Mode D'été Costumes D'été Casual Athlétique Ensemble Survêtements À Manches Courtes,2020 Men Summer Fashion Brand Summer Suits Casual Athletic Set Short Sleeve Tracksuits,green,36,"Mens T Shirt,Fashion,Men's Fashion,Sleeve,Summer,Athletics,tshirtshort,Men,summer shorts,short sleeves,Casual,Cool T-Shirts,sportsshort,Shorts,fashionbrandsuit,3D T-shirt,fashion brand,men's shorts,menssummersuit",2
5e9fff5de4df1d32ef2ca70c,20.0,17,2.8,2020 Hommes Summer Fashion Brand Summer Suits Casual Athletic Set Short Sleeve Tracksuits 2Pc: Shorts T-shirts,2020 Men Summer Fashion Brand Summer Suits Casual Athletic Set Short Sleeve Tracksuits 2Pc: Shorts T-shirts,green,36,"Mens T Shirt,Fashion,Men's Fashion,Sleeve,Summer,Athletics,tshirtshort,Men,summer shorts,short sleeves,Casual,Cool T-Shirts,sportsshort,Shorts,fashionbrandsuit,3D T-shirt,fashion brand,men's shorts,menssummersuit,T Shirts",2
5eb64eca0c8dbe3dfc55c400,3.66,26,3.2,Enfants En Plein Air Doux Air Rempli D'eau Bulle Boule Gonflable Ballon Jouet Amusant Partie Jeu D'été Cadeau Pour Les Enfants Gonflable Cadeau,Children Outdoor Soft Air Water Filled Bubble Ball Blow Up Balloon Toy Fun Party Game Summer Gift For Kids Inflatable Gift,green,140,"Summer,Toy,Gifts,bubbleball,Balloon,Children,balloonsbirthday,water,Outdoor,magicbubble,balloonsforparty,Fun,party,gaes,magicbubbleball,bubble,Inflatable,kids",2
5eba38a9d0c9a464e4490d20,16.0,14,3.44,Séchage rapide 2 pièces ensemble homme décontracté vêtements mode d'été hommes fitness costume costumes de sport à manches courtes T-shirt + Shorts,Quick Dry 2 Pieces Set Casual Man Clothes Summer Fashion Men Fitness Suit Sports Suits Short Sleeve T-shirt + Shorts,black,35,"mensummertshirt,Summer,Fashion,Men's Fashion,Sleeve,Fitness,Shorts,athleticset,short sleeves,Outfits,Sport,T Shirts,sportsampoutdoor,Sport Suits,Men,Suits,Short Sleeve T-Shirt,Casual,Clothes",7
5e951ed83843b713841430e1,16.0,22,3.15,2020 New Men's Fashion Short Sleeve T-Shirt   Shorts Men Sports Set Men Casual Summer Men's Set,2020 New Men's Fashion Short Sleeve T-Shirt   Shorts Men Sports Set Men Casual Summer Men's Set,grey,34,"Summer,Shorts,Sleeve,short sleeved tshirt,Men,Fashion Suits,Men's Fashion,short sleeves,T Shirts,Fashion,casual wear,Short Sleeved,Sport,Casual,summermensclothing",2
5eb5265fc98433438c3a5775,2.0,4,3.1,New Women's Fashion Spring and Summer Solid Color Cotton Round Neck Sleeveless Dress Party Beach Dresses Casual Loose A-line Skirt Ladies Fashion Plus Size Mini Dress XXS-8XL,New Women's Fashion Spring and Summer Solid Color Cotton Round Neck Sleeveless Dress Party Beach Dresses Casual Loose A-line Skirt Ladies Fashion Plus Size Mini Dress XXS-8XL,pink,40,"Mini,Summer,Plus Size,dressesforwomencasualsummer,Spring,Dress,Mini dress,beach dress,Party Dress,party,Beach,Skirts,Casual,casual dress,loosedresse,Necks,vestidoscasualesdemujer,Women's Fashion,Round neck,Sleeveless dress,Fashion,Ladies,sleeveless,Cotton,Ladies Fashion,a-line skirt",2
5ea913d8fde32e396ebfea19,13.0,11,3.91,Femmes Spaghetti Strap Print Mini Dress Summer Fashion Tie Party Robes,Women Spaghetti Strap Print Mini Dress Summer Fashion Tie Party Dresses,yellow,28,"Mini,Spaghetti Strap,Corset Dress,short dress,Summer,Dresses,Spaghetti,Dress,summer dress,Women's Fashion,Floral dress,Mini dress,beach dress,Sleeveless dress,Sexy Dress,Floral print,sexy,Fashion",2
5ec4d25fa7ed5dd27f74ad31,8.0,76,3.64,Femmes Été Casual Hippie Soul Lettre Imprimé Longue Robe Irrégulière Double Couches Sans Manches A-ligne Plus La Taille T-shirt Robes,Women Summer Casual Hippie Soul Letter Printed Long Dress Irregular Double Layers Sleeveless A-line Plus Size T Shirt Dresses,purple,25,"Summer,plus size hippie dresses,Plus Size,hippie,Dresses,Dress,asymmetrical dress,Casual,Round neck,long dress,Women's Fashion,Fashion,Midi Dress,maxi dress,t-shirt dress,women dress,printed,Women,loose dress,sleeveless,Shirt",2
5ed9e4ba8ab15d0b4b04e50b,11.0,10,2.77,Women's Fashion Summer  V Neck Dresses Lace Backless Dress Beach Mini Dresses Sleeveless Spaghetti Strap White Dress Plus Size XS-5XL Robe Femme,Women's Fashion Summer  V Neck Dresses Lace Backless Dress Beach Mini Dresses Sleeveless Spaghetti Strap White Dress Plus Size XS-5XL Robe Femme,pink,49,"Mini,Plus Size,partydressesforwomen,Lace,Summer,plus size dress,Dress,casualdressesforwomen,white dress,sundressesforwomen,beach dress,Fashion,summerdressesforwomen,Spaghetti,white,Necks,robefemme,Lace Dress,Women's Fashion,backless,sexydressesforwoman,sleeveless,Robes,Beach",2
5e6098d6aefd8aba77d88f6b,11.0,10,3.55,XS-8XL NEW Summer Women Fashion Sling Strap Flowers Printing Dress Deep V Neck Sleeveless Off Shoulder Dress Casual Beach Skirt Big Swing Florals Printed Party Dress Slim Fit Long Dress Plus Size Maxi Dress Ladies Mini Dress,XS-8XL NEW Summer Women Fashion Sling Strap Flowers Printing Dress Deep V Neck Sleeveless Off Shoulder Dress Casual Beach Skirt Big Swing Florals Printed Party Dress Slim Fit Long Dress Plus Size Maxi Dress Ladies Mini Dress,rose,32,"Mini,Fashion,Summer,long dress,plus size dress,Dress,slim,Mini dress,Women's Fashion,Party Dress,printed,Sexy Dress,Skirts,Casual,Slim Fit,Deep V-Neck,party,dress slim,Flowers,Necks,Plus Size,summer dress,Sleeveless dress,print dress,Evening Dress,Ladies,women dress,shoulder dress,Women,Beach,sleeveless",2
5e9aa6027ef81b1d830b6e11,2.0,25,3.9,Chemise en coton Tops Femme Casual Casual Lâche à manches courtes imprimé chemise pour femme,Cotton Shirt Tops Women's Summer Casual Loose Short-sleeved Printed Ladies Shirt,green,37,"blouse,Summer,Plus Size,Shirt,Tops,Loose,short sleeves,Fashion,printed,Tops & T-Shirts,Ladies,women top,Casual,Cotton",2
5e9e9f8aca869939b544a886,7.0,6,3.65,16 Color Fashion Women Casual Sleeveless Camisoles Loose T-shirts with Ziper Deep V-neck Blouses Ladies Chiffon Shirts Tank Tops ,16 Color Fashion Women Casual Sleeveless Camisoles Loose T-shirts with Ziper Deep V-neck Blouses Ladies Chiffon Shirts Tank Tops ,red,18,"Deep V-Neck,Fashion,chiffon,V-neck,Women's Fashion,camisolestanktop,Casual Tops,Tank,Casual,ladiessleevelesstop,blouse,tops shirts for women,Shirt,Tops,Womens Blouse,T Shirts,Womens T Shirts,women chiffon shirt,sumnerblouseforwomen,Ladies,sexy shirts for women,Women,sleeveless",2
5e6b0d747962cf365c8085dc,6.0,26,3.25,"Pantalon à lacets à la mode pour femmes d'été, plus la taille Pantalon court à taille haute décontracté",Summer Women s  Fashion  Lace Up Tie Pants  Plus Size Casual High Waist Short Pants,black,40,"Summer,Shorts,high waist shorts,high waist,Casual pants,pants,Short pants,Waist,Slim Fit,summer shorts,Women's Fashion,Plus Size,Lace Up,Women,Fashion,Casual,Lace",2
5b12401145089b206d7a455e,9.0,10,3.84,Combinaison Femme Imprimé Hors Épaules Barboteuses Combishort D'été,Women Jumpsuit Print Off Shoulder Rompers Summer Playsuit,white,39,"Summer,romperswomenjumpsuit,floralprintromper,Women's Fashion,sexy,Print,Women,sexy jumpsuit,playsuit,rompersforwomen,Rompers,jumpsuitsforwomen,jumpsuit",2
5ec5e362dfb6fa1a150123b5,8.0,10,3.39,Femmes été floral imprimé manches courtes robe dames décontracté col en V robes grande taille robe XS-5XL,Women Summer Floral Printed Short Sleeve Dress Ladies Casual V Neck Dresses Plus Size Dress XS-5XL,navyblue,23,"Summer,Plus Size,sleeve dress,Necks,Sleeve,Dress,short sleeves,V-neck,Ladies,Women,Shorts,printed,Floral,women dress,Short Sleeved,casual dress,Women's Fashion,Casual,Cotton",2
5ed89213b14bb80600d2468a,11.0,10,3.08,Femmes Robes D'été De Mode Col En V Dos Nu Robe En Dentelle Robes De Plage Robe Blanche Plus La Taille XS-5XL Robe Femme,Women's Fashion Summer Dresses V Neck Backless Lace Dress Beach Dresses White Dress Plus Size XS-5XL Robe Femme,pink,47,"Summer,Plus Size,partydressesforwomen,Lace,robefemme,Dress,Lace Dress,casualdressesforwomen,Women's Fashion,white dress,sexydressesforwoman,beach dress,Fashion,backless,plus size dress,summerdressesforwomen,sundressesforwomen,Robes,Beach,white,Necks",2
5ecf5d30e9f82b433471be88,11.0,10,4.75,2020 Femmes Mode Robe Longue Summer Party Sling Dress Casual Slim Fit Robes Sans Manches Dames Fleur Imprimé Coton Robe Big Swing Beach Maxi Dress Plus La Taille XS-8XL,2020 Women's Fashion Long Dress Summer Party Sling Dress Casual Slim Fit Sleeveless Dresses Ladies Flower Printed Cotton Dress Big Swing Beach Maxi Dress Plus Size XS-8XL,black,20,"Summer,Fashion,halter dress,Print Dresses,women dresses,long dress,plus size dress,Dress,slim,Women's Fashion,Plus Size,printed,summer dresses,Party Dresses,Casual,casual dress,slim dress,Flowers,Slim Fit,Cotton Dress,Sleeveless dress,long dresses,Ladies,party,Cotton,Beach,sleeveless",2
5e670a1bfdfc802659966971,14.0,84,4.13,2020 NOUVELLES Femmes De Mode Imprimé Floral Sarouel 7 Couleurs Large Jambe Pantalon Long Pantalon Palazzo Pantalon De Yoga Femmes Pantalon Décontracté Printemps Été Plus La Taille,2020 NEW Women's Fashion Floral Print Harem Pants 7 Colors Wide Leg Long Pants Palazzo Trousers Yoga Pants Women Casual Trousers Spring Summer Plus Size,white,43,"Summer,harem,Plus Size,Spring/Autumn,Casual pants,pants,Spring,Long pants,Women's Fashion,Fashion,loosepant,Floral,Floral print,Casual,trousers,Women,Wool,cottonpant,harem pants,women trousers,Print,Yoga",2
5e946e7e5a19660b52733c7e,9.0,56,4.03,Printemps et été nouveau Tik Tok Ing Ing sans fin lâche grande taille court Crop Top et Shorts Set,Spring and Summer New Tik Tok Ing Endless Loose Large Size Short Sleeve Crop Top and Shorts Set,pink & black,19,"Summer,Two-Piece Suits,Fashion,Sleeve,Spring,Tops,short sleeves,sport suit women,Shorts,Sport Suits,suits for women,jogging suits for women,women sport suit,tiktoktshirt,womens shorts suit",5
5e50d4805cb11404c0659096,5.79,9,3.96,Nouveau été femmes lâche Denim bavoir pantalon Shorts femmes salopette Jeans Shorts Demin Shorts femmes combinaisons barboteuses,New Summer Women's Loose Denim Bib Pants Shorts Women Overalls Jeans Shorts Demin Shorts Women Jumpsuits Rompers,white,43,"jumpsuitsjean,Shorts,Summer,Jeans,Denim,pants,Women's Fashion,denimjeansshort,denimbibpant,pantsshort,rompers womens jumpsuit,womensexy,Women,denimjumpsuit,Women Fashion,jumpsuit",2
5eb658630aac0c435be0b210,14.0,104,3.44,2020 Nouveau T-shirt d'été Paul Chemise à manches courtes pour hommes Polo de mode populaire Imprimer,2020 New Summer T-shirt Paul Men's Short-sleeved Shirt Popular Fashion Polo Shirt Print,orange,31,"Summer,Fashion,Shirt,Mens T Shirt,slim,hellyhansen,Print,shirts for men,poloshirtsformen,T Shirts,Fashion Men,Polos,Casual",2
5c93384658417d4d433feb91,8.0,7,3.44,Femmes dames mode robe d'été en dentelle au crochet robe maxi robe longue,Women Ladies Fashion Crocheted Lace Summer Dress Maxi Dress Long Dress,white,40,"Summer,Fashion,Lace,long dress,Dress,summer dress,Women's Fashion,Party Dress,Ladies,summer dresses,Ladies Fashion,Women",2
5e951bd77e3ea319cb8c4d83,7.0,6,3.81,8 Couleurs Camouflage Pare-Soleil Net Armée Filets En Maille Léger Durable Parasol Patio Jardin Décoration pour Chasse Aveugle Tir Camping Photographie Jungle,8 Colors Camouflage Sunshade Net Army Mesh Nets Lightweight Durable Sunshade Patio Garden Decoration for Hunting Blind Shooting Camping Photography Jungle,blue,49,"decoration,Patio,Hunting,camping,Army,patiodecoration,carcover,camouflage,camouflagenet,t,militarycamo,Photography,Garden,sunshadecover",2
5e7ee69fa9d2ef00550fedaf,6.0,11,4.0,Femmes Casual Hippie Lettre Imprimé Robe Longue Sans Manches D'été Irrégulier Lâche T-shirt Robes Plus La Taille,Women Casual Hippie Letter Printed Long Dress Sleeveless Summer Irregular Loose T-shirt Dresses Plus Size,armygreen,25,"Summer,A-line,women dresses,long dress,Dress,summer dress,Round neck,Cotton Dress,Women's Fashion,Women Clothing,Midi Dress,sleeveless,women dress,printed,Women,casual dress",2
5ec1fcc3674f2550b841f3f2,13.0,56,3.55,Summer Women Sexy Dress Fashion Short Sleeve Slim Dress,Summer Women Sexy Dress Fashion Short Sleeve Slim Dress,black,38,"shortskirtsdresse,summer dress,womenshortsleevedre,Fashion,Sleeve,slim dress,Summer,Dress,ellessedressforwomen,short sleeves,Women's Fashion,Shorts,solidcolordresse,Sexy Dress,sexyshortdresse,women dress,sexy,slim,shortsdresse,ellesse,Women",2
5ecc7c381d9d7640d5507759,6.0,6,3.83,Robe sans manches femmes été décontracté imprimé débardeur robe grande taille robe,Sleeveless Dress Women Summer Casual Printed Tank Dress Plus Size Dress,black & yellow,23,"Summer,Plus Size,Tank,Dresses,Dress,Loose,Mini dress,Women's Fashion,Sleeveless dress,off shoulder,printed,summer dress,sleeveless,women dress,Casual,Women",2
5e7d7a3e796e353360f42fc7,7.0,84,3.7,Nouvel été Sexy femmes T-shirt à manches courtes Top Sportwear Shorts pantalons survêtement tenue vêtements ensembles salopette d'été,New Summer Sexy Women Short Sleeve T-shirt Top Sportwear Shorts Pants Tacksuit Outfit Clothes Sets Jumpsuit Summer,grey,38,"Summer,Shorts,Sleeve,Hollow-out,pants,sportsset,short sleeves,Outfits,T Shirts,Fashion,Clothes,Suits,tacksuit,sexy,jumpsuit,Women's Fashion,Tops,Women",2
5e6f1fb7fe4a5bb4b8bf36e5,11.0,84,3.47,Robe d'été décontractée à manches courtes pour femmes,Women's Summer Casual Dress Fashion Short Sleeve Slim Dress,black,36,"slim dress,summer dress,womenshortsleevedre,Sleeve,Summer,Dress,slim,short sleeves,Women's Fashion,Shorts,boho dress,slimfitdre,Fashion,Casual",2
5ea5128b91b00685e5fe387d,8.0,7,4.57,2020 NOUVELLES Femmes Ensembles Courts D'été Survêtement À Manches Courtes De Mode T-shirt Imprimé et Shorts,2020 NEW Women Short Sets Summer Short Sleeve Tracksuit Fashion Printed T-shirt and Shorts,black & white,37,"Summer,womenshirtset,shortsetsforwomen,Sleeve,beachsuit,yoga pants,womensportset,yogasuitset,short sleeves,womens clothes,Women's Fashion,Shorts,printed,Fashion,T Shirts,Women",2
5e1c35b8fcc85c5446a0a8af,7.0,6,3.83,Mode d'été Femmes Dos Nu Sangle Siamois Floral Imprimé Pantalon Profond Col En V Cordon Cordon Coton Combinaison Sans Manches Combinaison Femme,Summer Fashion Women Backless Strap Siamese Floral Printed Trousers Deep V-neck Drawstring Cotton Jumpsuit Sleeveless Combinaison Femme,black,26,"Deep V-Neck,Summer,Fashion,Cotton,pants,Jumpsuits & Rompers,V-neck,Rompers,Floral,Women's Fashion,trousers,backless,rompers womens jumpsuit,Women's Jumpsuits,sleeveless,printed,Women,women Jumpsuit,playsuit,jumpsuit",2
5de220d892bf939443e0eaf6,16.0,18,3.88,2020 New Fashion Women Sunflower Criss Cross Bikini Set,2020 New Fashion Women Sunflower Criss Cross Bikini Set,yellow,41,"Summer,2piecebathingsuit,Sunflowers,bathing suit,Women Set,sunflowerbathingsuit,Cross,Bikini,Women's Fashion,Fashion,BikiniWomen,womenswimsit,Women,Beach,Bras,String Bikini",2
5e4501ec336e3e324049e199,5.66,5,3.41,Shorts de sport de mode pour femmes Gym Workout Yoga Fitness Shorts à taille élastique Shorts d'été,Women's Fashion Sports Shorts Gym Workout Yoga Fitness Elastic Waist Shorts Summer Shorts,black,48,"Summer,Beach Shorts,Yoga,Waist,Elastic,Fitness,Workout,summer shorts,Women's Fashion,yogashort,gymshort,women shorts,Shorts,elastic waist,Sport,Fashion,Sports Wear",2
5e687ba49f25130c8ef07f36,8.0,7,3.38,Femmes Élégant Sans Manches À Rayures T-shirts Robe Robe De Soirée Grande Balançoire Longue Col Rond Maxi Robe D'été Color-block Plage Robe Longue Plus La Taille S-5XL,Women's Elegant Sleeveless Stripe T Shirts Dress Party Dress Big Swing Long Round Neck Maxi Dress Summer Color-block Beach Long Dress Plus Size S-5XL,yellow,14,"Summer,Plus Size,Shirt,Elegant,long dress,Dress,Necks,Party Dress,Round neck,Women Skirts,Women's Fashion,Sleeveless dress,striped dress,Stripes,party,women dress,Party Dresses,Beach,loose dress,sleeveless,Causal Dress",2
5c9b2bded2430a1d4535ed64,15.0,28,3.23,Femmes d'été Sexy Floral robe courte bretelles spaghetti chérie robe fourreau,Summer Women Sexy Floral Short Dress Spaghetti Strap Sweetheart Sheath Dress,blue,51,"sexypleated,sweetheart,Shorts,short dress,Summer,plus size dress,Dress,summer dress,Floral dress,Women's Fashion,Sheath Dress,women's dress,sexydressforwomen,Floral,sexy,Women,Spaghetti,spaghettistrapdres",2
5eb399f9f7086c24de6a958c,3.69,53,4.36,Pantalon décontracté d'été Pantalon à cinq points pour femmes Section mince Vêtements d'extérieur Pantalon moyen Grande taille Femme Lâche Femme,Summer Casual Pants Women's Five-point Pants Thin Section Outer Wear Middle Pants Large Size Women's Loose Women,black,27,"Summer,Fashion,pants,women's pants,midwaist,Loose,straighttrouser,Casual,Women's Fashion,solid color,midpant,Large Size,slim,croppedtrouser,Women",2
5e5cae2fa25ca51880cf47ef,7.0,81,3.57,Dragonfly Tee 2020 New Women Summer Fashion Comfy High-quality Graphic Short Sleeve  T-shirt Casual Cotton Print,Dragonfly Tee 2020 New Women Summer Fashion Comfy High-quality Graphic Short Sleeve  T-shirt Casual Cotton Print,green,43,"blouse,Summer,Fashion,Shirt,Sleeve,trendshirtwomen,Tops,short sleeves,comfy,Long Sleeve,T Shirts,Shorts,Print,Cotton,Women's Fashion,Casual,Women",2
5dce171a4ce6af254aee6a13,13.0,26,3.78,Nouvelle Mode Femmes Sans Manches Couleur Unie Spaghetti Strap Package Hip Dress Casual Slim Fit Mini Robe Party Dress Summer Street Dress 5 Couleurs S-5XL,New Fashion Women Sleeveless Solid Color Spaghetti Strap Package Hip Dress Casual Slim Fit Mini Dress Party Dress Summer Street Dress 5 Colors S-5XL,beige,41,"Mini,slim,package hip dress,Fashion,Summer,fashion dress,Dress,summer dress,Party Dress,spaghettistrapdre,Mini dress,Slim Fit,Sleeveless dress,Spaghetti,party,women dress,Women,Women's Fashion,Casual,sleeveless,casual dress",2
5e40f1f893ca5f428e2471d3,8.0,59,3.78,NOUVEAU Mode Printemps Femmes Robe Polka Dot Mini Robe Sans Manches Robes De Plage D'été,NEW Fashion Spring Women Dress Polka Dot Mini Dress Sleeveless Summer Beach Dresses,green,41,"Summer,Fashion,Mini,Spring,polka dot,summer dress,Polkas,short sleeves,Mini dress,Big size,sleeveless,Beach,Casual,Women",2
5e86c211d22ae539102d25c7,8.0,22,3.74,Tendance été nouvelle conception lettre imprimée femmes T-shirts col V profond chemises sans manches débardeurs décontractés,Trend Summer New Design Letter Printed Women T-shirts Deep V-neck Sleeveless Shirts Casual Tank Tops,winered,41,"Deep V-Neck,Summer,Plus Size,Tank,Shirt,rodeotank,Tops,Sleeveless Shirt,tank top,Women's Fashion,women shirt,V-neck,sleeveless,Design,T Shirts,Women,countrymusicshirt,Casual,countrythunder,printed",2
5e79a719493d722c8e4fcd4d,5.0,75,3.8,Summer Women Sexy Cropped Tops Fashion Sleeveless Push-up Vests Backless Solid Tank Tops S-2XL,Summer Women Sexy Cropped Tops Fashion Sleeveless Push-up Vests Backless Solid Tank Tops S-2XL,black,43,"sexy bra,Fashion,crop top,Summer,backless top,Tops,vestcasual,tank top,tankcroptop,Women's Fashion,backless,sleeveless tops,sexy,Tank,cropped top,sleeveless,Women",2
5e974f0241bfa80828e9c0da,5.0,9,4.08,Plus Size XS-5XL New Fashion Women  Dandelion Print Tee Shirt Lady Girl Short Sleeve T-shirt Boho Graphic Tee Casual Yoga Top,Plus Size XS-5XL New Fashion Women  Dandelion Print Tee Shirt Lady Girl Short Sleeve T-shirt Boho Graphic Tee Casual Yoga Top,black,43,"Plus Size,dandelionfloralprinted,Shirt,Sleeve,boho,graphic tee,Tee Shirt,short sleeves,yoga top,Casual,Cool T-Shirts,Women's Fashion,Shorts,Print,Casual Tops,short sleeve shirt,Yoga,Fashion,Tops,T Shirts,Women",2
5ec5cf37cd3da70de19c3f18,8.0,10,2.71,"Femmes été tricolore couture manches courtes robe longue dames casual col en V coton, plus la taille robes longues XS-5XL",Women Summer Three-color Stitching Short Sleeve Long Dress Ladies Casual V Collar Cotton Plus Size Long Dresses XS-5XL,red,20,"Summer,V Collar,Plus Size,Stitching,Sleeve,Dresses,Dress,summer dress,long dress,short sleeves,Casual,ladies dress,Women's Fashion,Shorts,Women,Ladies,women dress,Short Sleeved,Cotton,Collar,casual dress",2
5e3a58fbab71890480516a09,6.0,6,4.27,Été Nouvelles Femmes De Mode Let's Rock Graphique Lettre Impression Casual Sans Manches Débardeurs Gilet S-5XL,Summer New Women's Fashion Let's Rock Graphic Letter Printing Casual Sleeveless Tank Tops Vest S-5XL,green,43,"Summer,Vest,Fashion,Tank,Shirt,Tops,topsamptshirt,women tank,Women's Fashion,rockandroll,sleeveless tops,sleeveless,Casual",2
5ed1d24d5aaa9c285e15cd64,8.0,7,4.39,Femmes d'été à manches courtes en coton T-shirts Tops Casual col rond Imprimer Pull Plus Size Blouses,Summer Women Short Sleeve Cotton T-shirts Tops Casual Round Neck Print Pullover Plus Size Blouses,blue,20,"blouse,Summer,Fashion,Shirt,Sleeve,Shorts,Tops,Necks,short sleeves,Pullovers,Round neck,Women's Fashion,Plus Size,Casual,Print,Women,summer tops,T Shirts,Cotton",2
5eaba913c039171aeb0732f8,14.0,51,3.75,Mode d'été Womens Print 2pc Set Ladies Casual Col rond T-shirt à manches courtes et short,Summer Fashion Womens Print 2pc Set Ladies Casual Round Neck Short Sleeve T Shirt and Shorts,black,42,"Summer,Shorts,Shirt,Sleeve,sportsset,short sleeves,Two piece set,Round neck,Ladies,women shorts,Fashion,women t shirt,Casual,Print,tracksuitsforwomen,runningset,Necks",2
5eafa3137a265f22445c1482,5.72,9,2.5,Nouveau Femmes Dames Mode Taille Élastique 3/4 Jogging Capri Summer Faith Imprimé Cordon Casual Sport Fitness Pantalon,New Women Ladies Fashion Elastic Waist 3/4 Jogging Capri Summer Faith Printed Drawstring Casual Sport Fitness Pants,grey,33,"Women Pants,capripant,elastic waist,Waist,Elastic,pants,Summer,Fitness,jogging,Ladies Fashion,harem pants,Women's Fashion,trousers,34pant,printed,Ladies,Sport,Fashion,Casual,Women",2
5eedd34f85d8a51957774703,8.0,85,4.5,2020Newest [1200mAh sans fil] Summer Mosquito Bug Zappers Alimentation par batterie Électrique Fly Swatter Bug Zappers Raquette Insectes Killer Home Bug Zappers,2020Newest [ 1200mAh Cordless ] Summer Mosquito Bug Zappers Battery Power Electric Fly Swatter Bug Zappers Racket Insects Killer Home Bug Zappers,white,15,"Summer,antimosquitofly,Electric,Home & Living,flyswatter,electricswatter,Home & Kitchen,Battery,insectzapper,flyswatterelectric,Home,mosquitoswatter,electricbugswatter,mosquitokiller",2
5eaaece39229fd6f744473dc,14.0,25,3.8,Chemise en coton Tops Femme Casual Casual Lâche à manches courtes imprimé chemise pour femme,Cotton Shirt Tops Women's Summer Casual Loose Short-sleeved Printed Ladies Shirt,green,39,"blouse,Summer,Plus Size,Shirt,Tops,Loose,short sleeves,Fashion,printed,Tops & T-Shirts,Ladies,women top,Casual,Cotton",2
5c876f5b122fda4ffb5246d0,9.0,84,3.73,"Mode féminine d'été décontracté Cross Bandage robe lâche coton couleur unie, plus la taille robe en dentelle plissée",Women's Fashion Summer Casual Cross Bandage Loose Dress Cotton Solid Color Plus Size Lace Pleated Dress,pink,43,"Summer,Plus Size,vest dress,Lace,asymmetricalhem,Bandage Dresses,Pleated,summer dress,beach dress,Cross,Casual,Cotton Dress,slingdre,Sleeveless dress,Fashion,Dress,Cotton,Women's Fashion,loose dress,casual dress",2
5cf8d241b5db0b3d18364572,7.0,33,2.75,New Women Fashion Solid Color V Neck Lace Tank Top Summer Sleeveless Plus Size Loose Tank Top Vest,New Women Fashion Solid Color V Neck Lace Tank Top Summer Sleeveless Plus Size Loose Tank Top Vest,blue,43,"tank top women,Vest,Fashion,Tank,summer tank top,loose top,lace top,Tops,Plus size top,V-neck,Necks,Women's Fashion,Plus Size,Summer,sleeveless tops,Casual T-Shirt,sleeveless,Women Vest,Women,tank top,Lace",2
5ea3ec32cf46550c2ee011e8,5.0,5,3.4,5 Couleurs De Mode Femmes Sans Manches En Dentelle Bralette Femmes Crop Top D'été Floral Dentelle Bras Top Cropped Cami Débardeurs Plus La Taille,5 Colors Fashion Womens Sleeveless Lace Bralette Women Crop Top Summer Floral Lace Bras Top Cropped Cami Tank Tops Plus Size,black,35,"lacebrallette,Plus Size,crop top,bralette top,tasselslingerie,Tops,brallettesexy,floral lace,Women's Fashion,Lingerie,Summer,brassierefemme,sleeveless,Floral,Tank,Women,Fashion,Bras,Lace",2
5e7adc5458a95b3323a3c6eb,5.8,8,3.83,Sweat-shirt à manches longues en coton à col rond pour femmes,Women's Cotton Sleeveless Round Neck Shirt T-Shirt Loose Fit Pattern Print Sweatshirt,armygreen,43,"Summer,Fashion,Shirt,Necks,Loose,Round neck,Womens T Shirts,T Shirts,Print,sleeveless,Sweatshirts,Cotton,graphicprint",2
