index,merchant_id,listed_products,total_units_sold,mean_units_sold_per_product,rating_per_merchant_products,mean_product_prices,mean_retail_prices,average_discount,revenues
856,5aa5d06da6bf7a7f7285bc0e,1,100,100.0,4.24,9.0,8.0,12.0,900.0
857,58e4a53ce070a80f9180685a,1,100,100.0,4.243,3.65,9.0,60.0,365.0
858,58d10bee24f9f96bdbe80fb6,1,100,100.0,4.244,12.0,100.0,88.0,1200.0
859,5d3d0c2c4b4fdb2f38b5e54d,1,100,100.0,4.245,2.79,13.0,79.0,279.0
860,5d58d3b433f0b4349bbe941f,1,100,100.0,4.247,11.0,10.0,10.0,1100.0
861,5c077d9e80508524a1cb3315,1,100,100.0,4.248,2.69,3.0,11.0,269.0
862,590189980094b829518713b8,1,100,100.0,4.264,11.0,10.0,10.0,1100.0
863,5dbd7b090140ee044252ed12,1,100,100.0,4.264,7.0,6.0,16.0,700.0
864,567eb3a5d8a1043c0ab70707,1,100,100.0,4.272,16.0,76.0,79.0,1600.0
865,577a1c0517c3e2747a5a4659,1,100,100.0,4.274,18.0,76.0,77.0,1800.0
866,56da85f4df108f268b4a6618,1,100,100.0,4.276,4.66,11.0,58.0,466.0
867,554b7fc033c1d7162b690160,1,100,100.0,4.278,8.0,7.0,14.0,800.0
868,5e0b55766a4343d3823c7215,1,100,100.0,4.283,11.0,10.0,10.0,1100.0
869,598429c3947e4119b7bec1c0,1,100,100.0,4.288,14.0,84.0,84.0,1400.0
870,5b083a8b7e43f23f2e16cbd6,1,100,100.0,4.29,9.0,17.0,48.0,900.0
871,5673acd9c1a80060fb201026,1,100,100.0,4.299,5.65,26.0,79.0,565.0
872,5650100887aaa61273717ce0,1,100,100.0,4.311,16.0,50.0,68.0,1600.0
873,580595bda46fa31f93d83357,1,100,100.0,4.325,11.0,10.0,10.0,1100.0
874,582c712cae088637843348a5,1,100,100.0,4.337,9.0,8.0,12.0,900.0
875,587dd9a883eee74e06b30974,1,100,100.0,4.337,8.0,7.0,14.0,800.0
876,53bd3edad911396c5b3fb0aa,1,100,100.0,4.341,5.85,43.0,87.0,585.0
877,5b71353ec8cfda2270406795,1,100,100.0,4.343,7.0,6.0,16.0,700.0
878,5ec3b16fedb2cda500b96542,1,100,100.0,4.365,5.86,5.0,17.0,586.0
879,58501ac7b9e3474c9f4b2afd,1,100,100.0,4.365,3.69,40.0,91.0,369.0
880,5778fd153a698c5c2d845ed9,1,100,100.0,4.366,11.0,42.0,74.0,1100.0
881,5742c706d75bc459506b80f1,1,100,100.0,4.431,7.0,6.0,16.0,700.0
882,57773e8e7f1b5074ad85dd89,1,100,100.0,4.438,2.66,9.0,71.0,266.0
883,5d513ddf1d9a8e239c347192,1,100,100.0,4.444,5.75,16.0,65.0,575.0
884,5848298b68eb84699231b1f2,1,100,100.0,4.456,1.76,2.0,12.0,176.0
885,5915c592fc9cce7eb7312bd4,1,100,100.0,4.463,13.0,26.0,50.0,1300.0
886,55837e8030c8403f7c8044b9,1,100,100.0,4.487,5.0,9.0,45.0,500.0
887,5b07dc937752c81ecb291b66,1,100,100.0,4.522,3.73,17.0,79.0,373.0
888,559f372b577ce1196ef7f66c,1,100,100.0,4.578,8.0,47.0,83.0,800.0
889,5dab9ece69ce753090f6735c,1,100,100.0,5.0,7.0,6.0,16.0,700.0
890,5d5a520c560eca48d7f140eb,2,100,50.0,3.516,4.0,4.0,0.0,400.0
891,5e6771b33cce5a8dd4f6fd3c,2,100,50.0,3.75,5.0,5.0,0.0,500.0
892,5b0fa1b72c3c1d2abb34f1a4,2,100,50.0,3.792,8.0,7.0,14.0,800.0
893,58d8e8ebd929c652b9c04c05,2,100,50.0,3.88,3.76,7.0,47.0,376.0
894,5e748f2484068a0289ab6f9f,2,100,50.0,3.923,20.0,17.0,17.0,2000.0
895,5e686e632fb13f0b010b6cd0,2,100,50.0,4.175,12.0,85.0,86.0,1200.0
896,5a14dbb27dee4a2da907bddb,2,100,50.0,4.458,9.0,34.0,74.0,900.0
897,5e5cb2f077179e1ac07004a2,2,60,30.0,3.885,12.0,14.0,15.0,720.0
898,5e4f330366b9710ecfaff138,1,50,50.0,3.464,12.0,11.0,9.0,600.0
899,5e4b6a0c57cc9b0b53e499a4,1,50,50.0,3.667,5.0,38.0,87.0,250.0
900,5e75cce27477a26d336a6c07,1,50,50.0,3.676,15.0,13.0,15.0,750.0
901,5e732ba4dc0ec3709851e0f7,1,50,50.0,3.714,11.0,85.0,88.0,550.0
902,5eb91502c48732293d0a8e08,1,50,50.0,3.722,6.0,6.0,0.0,300.0
903,5d8c291ca1309429e32bb247,1,50,50.0,3.774,9.0,8.0,12.0,450.0
904,5abf82da22fad76f8c13b113,1,50,50.0,3.84,12.0,11.0,9.0,600.0
905,58008d25047bed1ad1940bff,1,50,50.0,3.861,3.86,6.0,36.0,193.0
906,5e6a5f041511dc46c06eac19,1,50,50.0,3.872,8.0,56.0,86.0,400.0
907,5aa24c9a22fad77bdfe2578b,1,50,50.0,3.937,27.0,23.0,17.0,1350.0
908,5d9163dcbffbb14190a52df7,1,50,50.0,3.98,8.0,7.0,14.0,400.0
909,597ff85721064f2607e253e9,1,50,50.0,4.01,25.0,38.0,35.0,1250.0
910,58db59f4e40cc66d2bda1bc0,1,50,50.0,4.094,13.0,11.0,18.0,650.0
911,575ab2de20c8d15cb59e5ee0,1,50,50.0,4.12,9.0,33.0,73.0,450.0
912,586378e04b60fe69e3335c5f,1,50,50.0,4.128,8.0,7.0,14.0,400.0
913,578caf669035dc557db297c0,1,50,50.0,4.16,8.0,7.0,14.0,400.0
914,5e50b3e818034a49f8aeecdf,1,50,50.0,4.17,1.0,8.0,88.0,50.0
915,578aeb7316b2891a3a226c21,1,50,50.0,4.323,16.0,14.0,14.0,800.0
916,533e35e334067e3f0e7b05c5,1,50,50.0,4.385,12.0,17.0,30.0,600.0
917,58bd1048662f70531f3962df,1,50,50.0,4.434,16.0,14.0,14.0,800.0
918,5e61c817039ce2184a0ed392,3,30,10.0,3.548,16.0,14.0,14.0,480.0
919,5e71bc2ff2bef60050bd3a86,3,30,10.0,3.915,11.0,168.0,94.0,330.0
920,5d3aa36072b0c915fe6b8fbd,3,24,8.0,3.917,8.0,68.0,89.0,192.0
921,5e2ecb9deed5087a7ba2f5f7,2,20,10.0,3.609,7.0,17.0,59.0,140.0
922,5e54d1d9e0d90e6488de48c2,2,20,10.0,3.667,2.0,2.0,0.0,40.0
923,5d676dae88a10253b1781da6,2,20,10.0,3.691,9.0,10.0,10.0,180.0
924,5e606b6e29e7867135073fbe,2,20,10.0,3.692,2.67,67.0,97.0,53.4
925,5a3231f2e62bbc45b0bda1dd,2,20,10.0,3.837,5.0,5.0,0.0,100.0
926,5d48eef4b5144c50c2ac0af3,2,20,10.0,3.859,7.0,68.0,90.0,140.0
927,5e63469b2fdc774466e15dd5,1,10,10.0,2.333,5.75,5.0,15.0,57.5
928,5e4b9c3801ba9d210036fc5a,1,10,10.0,3.508,3.92,9.0,57.0,39.2
929,5df1cd2ecce7510b506fdba5,1,10,10.0,3.625,8.0,17.0,53.0,80.0
930,5a9d135128a2b361c3491a1e,1,10,10.0,3.76,7.0,22.0,69.0,70.0
931,5e4f81dc968c88593150e98e,1,10,10.0,3.778,3.7,9.0,59.0,37.0
932,58c214fd95dc43508c12899c,1,10,10.0,3.81,7.0,7.0,0.0,70.0
933,58d64937794a2b6db2f0394e,1,10,10.0,3.873,11.0,70.0,85.0,110.0
934,5af917558699ce1103dd6010,1,10,10.0,3.875,14.0,12.0,16.0,140.0
935,59538ae253ebe2397fc85777,1,10,10.0,3.959,6.0,6.0,0.0,60.0
936,5d53751b40defd6833e480ad,1,10,10.0,4.008,12.0,67.0,83.0,120.0
937,5d5008cb1d9a8e750032d31b,1,10,10.0,4.015,16.0,25.0,36.0,160.0
938,5aae608bdb5f1f42a93eaaed,1,10,10.0,4.021,15.0,13.0,15.0,150.0
939,57c4dd2ce2a1b61c74c4265a,1,10,10.0,4.037,5.65,33.0,83.0,56.5
940,5466f5ea1280fa5c9c7ba98e,1,10,10.0,4.042,7.0,66.0,90.0,70.0
941,5de71b384c9c820a00c16efa,1,10,10.0,4.062,7.0,7.0,0.0,70.0
942,592955ef980a346d826f7bfc,1,10,10.0,4.17,8.0,33.0,76.0,80.0
943,569f3031b3d90139e3c5a407,1,10,10.0,4.173,14.0,12.0,16.0,140.0
944,5d594543cf65033850311c11,1,10,10.0,4.2,3.71,5.0,26.0,37.1
945,56025ed8293a5b2d24779bde,1,10,10.0,4.295,11.0,30.0,64.0,110.0
946,538f4f18ab980a5167a1d722,1,10,10.0,4.326,8.0,7.0,14.0,80.0
947,56de96c70f2a81169f14fcde,1,10,10.0,4.466,16.0,14.0,14.0,160.0
948,574d559cb06e205d099d9107,1,10,10.0,4.501,18.0,59.0,70.0,180.0
949,5db248327c0d0800c24fc084,1,10,10.0,4.513,5.68,5.0,13.0,56.8
950,54365c349719cd57af2b449b,1,8,8.0,3.949,7.0,31.0,78.0,56.0
951,581c54c4dd99164b808ca531,1,7,7.0,4.249,8.0,55.0,86.0,56.0
952,564d8f2f3a698c01d97fbb81,1,3,3.0,3.991,4.81,30.0,84.0,14.43
953,567bad8582c35f28103e5813,1,2,2.0,3.999,11.0,10.0,10.0,22.0
954,5b24edf0d1c360301099e9c6,1,2,2.0,4.303,16.0,16.0,0.0,32.0
955,5d417e7070327a2743021677,1,1,1.0,3.598,2.72,9.0,70.0,2.72
956,5add589edb5f1f32114d07df,1,1,1.0,3.956,14.0,14.0,0.0,14.0
957,5d4b8931933fb13f8a1fe232,1,1,1.0,4.007,11.0,30.0,64.0,11.0
